bucket,line
well_formed_call_should_have_been_allowed,"<de.perished.android.apps.fishingknots.listableobject.KnotSanDiegoJam: void <init>(long,int,int,int)> -> <de.perished.android.apps.fishingknots.content.assets.ImageAsset: void <init>(int)>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzdj: void <init>(android.content.Context,java.lang.String)> -> <android.content.ContextWrapper: android.content.Context getApplicationContext()>"
well_formed_call_should_have_been_allowed,<com.crashlytics.android.core.ByteString: com.crashlytics.android.core.ByteString a(java.lang.String)> -> <com.crashlytics.android.core.ByteString: void <init>(byte[])>
well_formed_call_should_have_been_allowed,<android.support.v4.app.FragmentActivity: void <init>()> -> <android.support.v4.app.FragmentActivity$1: void <init>(android.support.v4.app.FragmentActivity)>
well_formed_call_should_have_been_allowed,"<de.a.a.b.b: void a(long,java.lang.Object)> -> <java.lang.ref.WeakReference: void <init>(java.lang.Object)>"
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.AppCompatImageView: void <init>(android.content.Context,android.util.AttributeSet,int)> -> <android.support.v7.widget.AppCompatImageHelper: void <init>(android.widget.ImageView,android.support.v7.widget.AppCompatDrawableManager)>"
well_formed_call_should_have_been_allowed,"<thai.mal.dictionary.WordRec: void <init>(java.lang.String,java.lang.String,java.lang.String)> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,"<io.a.a.a.a.f.d: void <init>(android.content.Context,java.lang.String)> -> <io.a.a.a.d: android.content.SharedPreferences getSharedPreferences(java.lang.String,int)>"
well_formed_call_should_have_been_allowed,<com.a.a.b: void <init>(byte[])> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,"<com.j256.ormlite.field.FieldType: void <init>(com.j256.ormlite.support.ConnectionSource,java.lang.String,java.lang.reflect.Field,com.j256.ormlite.field.DatabaseFieldConfig,java.lang.Class)> -> <com.j256.ormlite.field.FieldType: void assignDataType(com.j256.ormlite.db.DatabaseType,com.j256.ormlite.field.DataPersister)>"
well_formed_call_should_have_been_allowed,<android.support.v7.view.n: void <init>(android.view.Window$Callback)> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<com.facebook.imagepipeline.image.EncodedImage: void <init>(com.facebook.common.references.CloseableReference)> -> <com.facebook.common.references.CloseableReference: com.facebook.common.references.CloseableReference clone()>
well_formed_call_should_have_been_allowed,<com.crashlytics.android.d: com.crashlytics.android.d a(java.lang.String)> -> <com.crashlytics.android.d: void <init>(byte[])>
well_formed_call_should_have_been_allowed,"<com.pixlr.model.sticker.Sticker: void <init>(com.pixlr.model.generator.ParcelableImageGenerator,java.lang.String)> -> <com.pixlr.model.Processor: void a(java.lang.String)>"
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.ViewStubCompat: void <init>(android.content.Context,android.util.AttributeSet,int)> -> <android.content.res.TypedArray: int getResourceId(int,int)>"
well_formed_call_should_have_been_allowed,<com.fasterxml.jackson.databind.introspect.MemberKey: void <init>(java.lang.reflect.Method)> -> <java.lang.reflect.Method: java.lang.Class[] getParameterTypes()>
well_formed_call_should_have_been_allowed,"<com.fasterxml.jackson.databind.introspect.MemberKey: void <init>(java.lang.String,java.lang.Class[])> -> <java.lang.Object: void <init>()>"
well_formed_call_should_have_been_allowed,<android.support.multidex.MultiDex: void <clinit>()> -> <java.lang.StringBuilder: java.lang.StringBuilder append(java.lang.String)>
well_formed_call_should_have_been_allowed,"<com.balysv.materialripple.MaterialRippleLayout: void <init>(android.content.Context,android.util.AttributeSet)> -> <com.balysv.materialripple.MaterialRippleLayout: void <init>(android.content.Context,android.util.AttributeSet,int)>"
well_formed_call_should_have_been_allowed,"<thai.mal.dictionary.Menu: void loadrecords(java.lang.String,java.lang.String,java.lang.String)> -> <thai.mal.dictionary.WordRec: void <init>(java.lang.String,java.lang.String,java.lang.String)>"
well_formed_call_should_have_been_allowed,<com.ksmobile.launcher.theme.base.view.c: void onAnimationUpdate(android.animation.ValueAnimator)> -> <android.graphics.Canvas: void <init>(android.graphics.Bitmap)>
well_formed_call_should_have_been_allowed,<com.crashlytics.android.ByteString: com.crashlytics.android.ByteString copyFromUtf8(java.lang.String)> -> <com.crashlytics.android.ByteString: void <init>(byte[])>
well_formed_call_should_have_been_allowed,"<com.amazon.device.ads.Metrics$MetricType: void <init>(java.lang.String,int,java.lang.String,boolean)> -> <java.lang.Enum: void <init>(java.lang.String,int)>"
well_formed_call_should_have_been_allowed,<com.cmcm.newssdk.util.SpHelper: void <init>()> -> <android.content.ContextWrapper: java.lang.String getPackageName()>
well_formed_call_should_have_been_allowed,<com.tayu.tau.pedometer.a.e: void <init>()> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<com.neatplug.u3d.plugins.common.d: void <init>()> -> <java.util.StringTokenizer: java.lang.Object nextElement()>
well_formed_call_should_have_been_allowed,"<com.avryx.grandpiano.d.e: void <init>(com.avryx.grandpiano.d.a,int,int)> -> <java.lang.StringBuilder: java.lang.String toString()>"
well_formed_call_should_have_been_allowed,<com.crashlytics.android.core.ByteString: com.crashlytics.android.core.ByteString copyFromUtf8(java.lang.String)> -> <com.crashlytics.android.core.ByteString: void <init>(byte[])>
well_formed_call_should_have_been_allowed,"<com.google.android.gms.internal.zzaq: byte[] zzc(byte[],java.lang.String)> -> <javax.crypto.spec.SecretKeySpec: void <init>(byte[],java.lang.String)>"
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.ToolbarWidgetWrapper: void <init>(android.support.v7.widget.Toolbar,boolean,int,int)> -> <android.support.v7.widget.TintTypedArray: void recycle()>"
well_formed_call_should_have_been_allowed,"<com.usnaviguide.radarnow.model.RadarStation: void <init>(java.lang.String,java.lang.String,java.lang.String)> -> <android.graphics.RectF: void <init>()>"
well_formed_call_should_have_been_allowed,<com.facebook.react.cxxbridge.Arguments: com.facebook.react.bridge.WritableNativeMap makeNativeMap(java.util.Map)> -> <com.facebook.react.bridge.WritableNativeMap: void <init>()>
well_formed_call_should_have_been_allowed,<com.startapp.android.publish.g.a.e.c: byte[] a(java.lang.String)> -> <java.lang.StringBuilder: void <init>(int)>
well_formed_call_should_have_been_allowed,<com.google.android.gms.common.api.Status: void <clinit>()> -> <com.google.android.gms.common.api.Status: void <init>(int)>
well_formed_call_should_have_been_allowed,<com.domobile.c.b: java.lang.String a(byte)> -> <java.lang.StringBuilder: void <init>()>
well_formed_call_should_have_been_allowed,"<com.handmark.data.ScCode: void <init>(org.xml.sax.Attributes)> -> <com.handmark.data.sports.SportsObject: void setProperty(java.lang.String,java.lang.String)>"
well_formed_call_should_have_been_allowed,"<android.support.v7.widget.TintResources: void <init>(android.content.Context,android.content.res.Resources)> -> <java.lang.ref.WeakReference: void <init>(java.lang.Object)>"
well_formed_call_should_have_been_allowed,"<com.facebook.ads.internal.g.y: java.lang.Thread newThread(java.lang.Runnable)> -> <java.lang.Thread: void <init>(java.lang.ThreadGroup,java.lang.Runnable,java.lang.String,long)>"
well_formed_call_should_have_been_allowed,"<com.google.android.gms.measurement.internal.aj: void <init>(com.google.android.gms.measurement.internal.ar)> -> <com.google.android.gms.measurement.internal.al: void <init>(com.google.android.gms.measurement.internal.aj,java.lang.String,long)>"
well_formed_call_should_have_been_allowed,"<com.pixlr.model.e: void <init>(int,int,java.lang.String,java.lang.String,long,long,java.lang.String,java.lang.String[],int,java.lang.String,boolean)> -> <com.pixlr.framework.ad: java.lang.String a(boolean)>"
well_formed_call_should_have_been_allowed,"<com.google.gson.internal.b: void <init>(java.lang.reflect.Type,java.lang.reflect.Type,java.lang.reflect.Type[])> -> <com.google.gson.internal.$Gson$Preconditions: java.lang.Object checkNotNull(java.lang.Object)>"
well_formed_call_should_have_been_allowed,<io.fabric.sdk.android.InitializationTask: void <init>(io.fabric.sdk.android.Kit)> -> <io.fabric.sdk.android.services.concurrency.PriorityAsyncTask: void <init>()>
well_formed_call_should_have_been_allowed,<tv.accedo.nbcu.MainApplication: void initKochava(java.lang.String)> -> <tv.accedo.nbcu.MainApplication$MyKochavaHandler: void <init>(tv.accedo.nbcu.MainApplication$1)>
well_formed_call_should_have_been_allowed,"<org.apache.cordova.Whitelist: void addWhiteListEntry(java.lang.String,boolean)> -> <org.apache.cordova.Whitelist$URLPattern: void <init>(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>"
well_formed_call_should_have_been_allowed,<android.support.v7.widget.AppCompatBackgroundHelper: void <init>(android.view.View)> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<com.crashlytics.android.core.ByteString: void <init>(byte[])> -> <java.lang.Object: void <init>()>
well_formed_call_should_have_been_allowed,<com.google.android.gms.ads.internal.zzd: com.google.android.gms.ads.internal.zzd zzca()> -> <com.google.android.gms.internal.zzhu: void <init>()>
well_formed_call_should_have_been_allowed,"<android.support.graphics.drawable.PathParser: void addNode(java.util.ArrayList,char,float[])> -> <android.support.graphics.drawable.PathParser$PathDataNode: void <init>(char,float[],android.support.graphics.drawable.PathParser$1)>"
